Year,Month,Day,Hour,Temperature,Precipitation,Snowfall
2017,8,25,20,84.42,0,0
2017,8,25,21,79,0,0
2017,8,25,22,75,0,0
2017,8,25,23,75.13,0,0
2017,8,26,0,72.3,0,0
2017,8,26,1,71.51,0,0
2017,8,26,2,72.77,0,0
2017,8,26,3,73.04,0,0
2017,8,26,4,72.61,0,0
2017,8,26,5,72.12,0,0
2017,8,26,6,70.99,0,0
2017,8,26,7,69.98,0,0
2017,8,26,8,68.22,0,0
2017,8,26,9,70.99,0,0
2017,8,26,10,76.3,0,0
2017,8,26,11,79.39,0,0
2017,8,26,12,81.9,0,0
2017,8,26,13,84.58,0,0
2017,8,26,14,87.01,0,0
2017,8,26,15,88.12,0,0
2017,8,26,16,88.68,0,0
2017,8,26,17,88.83,0,0
2017,8,26,18,88.5,0,0
2017,8,26,19,87.66,0,0
2017,8,26,20,85.8,0,0
2017,8,26,21,82.2,0,0
2017,8,26,22,78.4,0,0
2017,8,26,23,77.11,0,0
2017,8,27,0,76.21,0,0
2017,8,27,1,75.4,0,0
2017,8,27,2,74.71,0,0
2017,8,27,3,73.63,0,0
2017,8,27,4,72.46,0,0
2017,8,27,5,71.42,0,0
2017,8,27,6,70.48,0,0
2017,8,27,7,69.73,0,0
2017,8,27,8,70.2,0,0
2017,8,27,9,72.7,0,0
2017,8,27,10,76.37,0,0
2017,8,27,11,79.12,0,0
2017,8,27,12,81,0,0
2017,8,27,13,83.7,0,0
2017,8,27,14,86.23,0,0
2017,8,27,15,88.18,0,0
2017,8,27,16,88.84,0,0
2017,8,27,17,88.93,0,0
2017,8,27,18,88.21,0,0
2017,8,27,19,86.67,0,0
2017,8,27,20,84.11,0.4,0
2017,8,27,21,81.68,0.2,0
2017,8,27,22,80.01,0,0
2017,8,27,23,78.15,0,0
2017,8,28,0,76.69,0,0
2017,8,28,1,75.38,0,0
2017,8,28,2,74.17,0,0
2017,8,28,3,73.63,0,0
2017,8,28,4,73.71,0,0
2017,8,28,5,73.38,0,0
2017,8,28,6,72.25,0,0
2017,8,28,7,72.95,0,0
2017,8,28,8,71.4,0,0
2017,8,28,9,74.77,0,0
2017,8,28,10,80.46,0,0
2017,8,28,11,83.61,0,0
2017,8,28,12,85.41,0,0
2017,8,28,13,86.43,0,0
2017,8,28,14,84.09,0,0
2017,8,28,15,85.42,0,0
2017,8,28,16,86.16,0,0
2017,8,28,17,86.34,0,0
2017,8,28,18,85.96,0,0
2017,8,28,19,84.96,0,0
2017,8,28,20,82.85,0,0
2017,8,28,21,79.84,0,0
2017,8,28,22,76.01,0,0
2017,8,28,23,73.08,0,0
2017,8,29,0,70.79,0,0
2017,8,29,1,69.17,0,0
2017,8,29,2,67.96,0,0
2017,8,29,3,66.99,0,0
2017,8,29,4,66.18,0,0
2017,8,29,5,65.52,0,0
2017,8,29,6,64.36,0,0
2017,8,29,7,63.57,0,0
2017,8,29,8,66.02,0,0
2017,8,29,9,69.57,0,0
2017,8,29,10,73.96,0,0
2017,8,29,11,78.19,0,0
2017,8,29,12,81.45,0,0
2017,8,29,13,83.55,0,0
2017,8,29,14,85.75,0,0
2017,8,29,15,86.99,0,0
2017,8,29,16,87.84,0,0
2017,8,29,17,88.07,0,0
2017,8,29,18,87.78,0,0
2017,8,29,19,86.67,0,0
2017,8,29,20,83.91,0,0
2017,8,29,21,80.28,0,0
2017,8,29,22,76.3,0,0
2017,8,29,23,73.04,0,0
2017,8,30,0,71.35,0,0
2017,8,30,1,69.87,0,0
2017,8,30,2,69.62,0,0
2017,8,30,3,69.49,0,0
2017,8,30,4,68.05,0,0
2017,8,30,5,66.38,0,0
2017,8,30,6,66.13,0,0
2017,8,30,7,65.77,0,0
2017,8,30,8,69.46,0,0
2017,8,30,9,73.44,0,0
2017,8,30,10,78.57,0,0
2017,8,30,11,82.18,0,0
2017,8,30,12,85.35,0,0
2017,8,30,13,89.06,0,0
2017,8,30,14,90.86,0,0
2017,8,30,15,90.84,0,0
2017,8,30,16,91.33,0,0
2017,8,30,17,87.93,0,0
2017,8,30,18,82.92,0.2,0
2017,8,30,19,82.08,0,0
2017,8,30,20,80.24,0,0
2017,8,30,21,78.53,0.2,0
2017,8,30,22,77.61,0,0
2017,8,30,23,76.28,0,0
2017,8,31,0,75.43,0,0
2017,8,31,1,70.81,0,0
2017,8,31,2,67.71,0,0
2017,8,31,3,67.96,0,0
2017,8,31,4,66.81,1.2,0
2017,8,31,5,66.99,1.6,0
2017,8,31,6,66.83,0.4,0
2017,8,31,7,65.75,0.7,0
2017,8,31,8,65.44,0.9,0
2017,8,31,9,65.66,0.3,0
2017,8,31,10,67.05,0.5,0
2017,8,31,11,63.41,0.9,0
2017,8,31,12,59.18,0.5,0
2017,8,31,13,62.71,0.4,0
2017,8,31,14,63.5,0.6,0
2017,8,31,15,63.97,1.6,0
2017,8,31,16,63.73,1.5,0
2017,8,31,17,62.06,0.5,0
2017,8,31,18,61.92,0.1,0
2017,8,31,19,62.08,0,0
2017,8,31,20,61.59,0,0
2017,8,31,21,60.84,0,0
2017,8,31,22,60.62,0,0
2017,8,31,23,60.33,0,0
2017,9,1,0,59.95,0,0
2017,9,1,1,59.52,0,0
2017,9,1,2,59.16,0,0
2017,9,1,3,58.8,0,0
2017,9,1,4,58.12,0,0
2017,9,1,5,57.67,0,0
2017,9,1,6,57.11,0,0
2017,9,1,7,56.55,0,0
2017,9,1,8,56.66,0,0
2017,9,1,9,57.69,0,0
2017,9,1,10,59.77,0,0
2017,9,1,11,61.57,0,0
2017,9,1,12,63.09,0,0
2017,9,1,13,63.75,0,0
2017,9,1,14,63.43,0,0
2017,9,1,15,63.14,0,0
2017,9,1,16,62.92,0.2,0
2017,9,1,17,62.46,0.2,0
2017,9,1,18,61.52,0.2,0
2017,9,1,19,60.69,0.2,0
2017,9,1,20,59.7,0.1,0
2017,9,1,21,58.89,0.2,0
2017,9,1,22,58.08,0.2,0
2017,9,1,23,57.65,0.1,0
2017,9,2,0,57.47,0,0
2017,9,2,1,57.43,0.1,0
2017,9,2,2,56.95,0.2,0
2017,9,2,3,56.32,0,0
2017,9,2,4,55.81,0,0
2017,9,2,5,55,0,0
2017,9,2,6,54.9,0,0
2017,9,2,7,55.06,0,0
2017,9,2,8,55.78,0,0
2017,9,2,9,58.08,0,0
2017,9,2,10,58.55,1.2,0
2017,9,2,11,58.73,1,0
2017,9,2,12,58.69,0.7,0
2017,9,2,13,58.91,0.4,0
2017,9,2,14,61.75,0.3,0
2017,9,2,15,63.36,0.2,0
2017,9,2,16,63.23,0.2,0
2017,9,2,17,62.01,0.2,0
2017,9,2,18,61.65,0.2,0
2017,9,2,19,61.57,0,0
2017,9,2,20,60.55,0,0
2017,9,2,21,59.05,0,0
2017,9,2,22,56.68,0,0
2017,9,2,23,56.23,0,0
2017,9,3,0,55.99,0,0
2017,9,3,1,55.9,0,0
2017,9,3,2,55.98,0,0
2017,9,3,3,55.85,0,0
2017,9,3,4,55.53,0,0
2017,9,3,5,55.13,0,0
2017,9,3,6,54.95,0,0
2017,9,3,7,54.95,0,0
2017,9,3,8,56.12,0,0
2017,9,3,9,57.33,0,0
2017,9,3,10,59.09,0.2,0
2017,9,3,11,60.55,0,0
2017,9,3,12,61.93,0,0
2017,9,3,13,63.27,0,0
2017,9,3,14,65.89,0,0
2017,9,3,15,67.06,0,0
2017,9,3,16,67.59,0,0
2017,9,3,17,67.73,0,0
2017,9,3,18,67.44,0,0
2017,9,3,19,66.67,0,0
2017,9,3,20,64.9,0,0
2017,9,3,21,62.24,0,0
2017,9,3,22,59.67,0,0
2017,9,3,23,57.56,0,0
2017,9,4,0,55.47,0,0
2017,9,4,1,54.1,0,0
2017,9,4,2,53.35,0,0
2017,9,4,3,52.63,0,0
2017,9,4,4,52.16,0,0
2017,9,4,5,51.82,0,0
2017,9,4,6,51.21,0,0
2017,9,4,7,50.13,0,0
2017,9,4,8,52.32,0,0
2017,9,4,9,56.59,0,0
2017,9,4,10,60.93,0,0
2017,9,4,11,64.6,0,0
2017,9,4,12,67.51,0,0
2017,9,4,13,69.66,0,0
2017,9,4,14,72.36,0,0
2017,9,4,15,71.94,0,0
2017,9,4,16,71.96,0,0
2017,9,4,17,71.78,0,0
2017,9,4,18,71.74,0,0
2017,9,4,19,70.59,0,0
2017,9,4,20,69.28,0,0
2017,9,4,21,68.14,0,0
2017,9,4,22,67.17,0,0
2017,9,4,23,66.18,0,0
2017,9,5,0,65.68,0,0
2017,9,5,1,64.76,0,0
2017,9,5,2,63.16,0,0
2017,9,5,3,61.52,0,0
2017,9,5,4,60.53,0,0
2017,9,5,5,59.99,0,0
2017,9,5,6,59.7,0,0
2017,9,5,7,59.27,0,0
2017,9,5,8,60.24,0,0
2017,9,5,9,64.2,0,0
2017,9,5,10,68.4,0,0
2017,9,5,11,72.32,0,0
2017,9,5,12,75.45,0,0
2017,9,5,13,77.18,0,0
2017,9,5,14,77.23,0,0
2017,9,5,15,78.67,0,0
2017,9,5,16,78.98,0,0
2017,9,5,17,78.53,0,0
2017,9,5,18,77.74,0,0
2017,9,5,19,76.53,0,0
2017,9,5,20,74.73,0,0
2017,9,5,21,72.5,0,0
2017,9,5,22,70.68,0,0
2017,9,5,23,69.64,0,0
2017,9,6,0,68.5,0,0
2017,9,6,1,67.89,0,0
2017,9,6,2,67.69,0,0
2017,9,6,3,66.51,0,0
2017,9,6,4,65.39,0,0
2017,9,6,5,65.82,0,0
2017,9,6,6,65.88,0,0
2017,9,6,7,65.1,0,0
2017,9,6,8,64.96,0,0
2017,9,6,9,65.8,0.2,0
2017,9,6,10,66.38,0.7,0
2017,9,6,11,67.35,0,0
2017,9,6,12,68.32,0,0
2017,9,6,13,69.91,0,0
2017,9,6,14,71.04,0,0
2017,9,6,15,71.1,0,0
2017,9,6,16,71.49,0,0
2017,9,6,17,71.56,0,0
2017,9,6,18,70.79,0,0
2017,9,6,19,68.65,0,0
2017,9,6,20,65.82,0,0
2017,9,6,21,63.43,0,0
2017,9,6,22,62.15,0,0
2017,9,6,23,60.73,0,0
2017,9,7,0,59.56,0,0
2017,9,7,1,59.23,0,0
2017,9,7,2,59.09,0,0
2017,9,7,3,58.78,0,0
2017,9,7,4,58.19,0,0
2017,9,7,5,57.09,0,0
2017,9,7,6,57.04,0,0
2017,9,7,7,56.21,0,0
2017,9,7,8,56.8,0,0
2017,9,7,9,59.77,0,0
2017,9,7,10,61.43,0,0
2017,9,7,11,62.04,0,0
2017,9,7,12,64.4,0,0
2017,9,7,13,66.52,0,0
2017,9,7,14,67.12,0,0
2017,9,7,15,68.14,0,0
2017,9,7,16,68.49,0,0
2017,9,7,17,68.7,0,0
2017,9,7,18,68.41,0,0
2017,9,7,19,67.32,0,0
2017,9,7,20,65.26,0,0
2017,9,7,21,63.28,0,0
2017,9,7,22,61.56,0,0
2017,9,7,23,59.76,0,0
2017,9,8,0,57.6,0,0
2017,9,8,1,55.42,0,0
2017,9,8,2,54.45,0,0
2017,9,8,3,53.67,0,0
2017,9,8,4,53.4,0,0
2017,9,8,5,52.99,0,0
2017,9,8,6,51.87,0,0
2017,9,8,7,51.94,0,0
2017,9,8,8,54.59,0,0
2017,9,8,9,58.98,0,0
2017,9,8,10,64.67,0,0
2017,9,8,11,66.72,0,0
2017,9,8,12,68.27,0,0
2017,9,8,13,69.33,0,0
2017,9,8,14,68.77,0,0
2017,9,8,15,70.83,0,0
2017,9,8,16,71.65,0,0
2017,9,8,17,71.94,0,0
2017,9,8,18,71.51,0,0
2017,9,8,19,70.32,0,0
2017,9,8,20,67.51,0,0
2017,9,8,21,65.1,0,0
2017,9,8,22,63.07,0,0
2017,9,8,23,62.38,0,0
2017,9,9,0,59.43,0,0
2017,9,9,1,59.74,0,0
2017,9,9,2,59.59,0,0
2017,9,9,3,59.68,0,0
2017,9,9,4,61.07,0,0
2017,9,9,5,62.76,0,0
2017,9,9,6,64.53,0,0
2017,9,9,7,64.67,0,0
2017,9,9,8,64.38,0,0
2017,9,9,9,65.7,0,0
2017,9,9,10,66.49,0,0
2017,9,9,11,67.37,0,0
2017,9,9,12,68.54,0.1,0
2017,9,9,13,63.41,2.2,0
2017,9,9,14,67.5,0.2,0
2017,9,9,15,66.29,0,0
2017,9,9,16,63.86,0,0
2017,9,9,17,63.01,0,0
2017,9,9,18,61.99,0,0
2017,9,9,19,61.59,0,0
2017,9,9,20,60.17,0,0
2017,9,9,21,58.8,0,0
2017,9,9,22,57.7,0,0
2017,9,9,23,57.18,0,0
2017,9,10,0,56.71,0,0
2017,9,10,1,56.61,0.5,0
2017,9,10,2,56.32,0.8,0
2017,9,10,3,55.85,0.6,0
2017,9,10,4,55.26,0.5,0
2017,9,10,5,54.64,0.4,0
2017,9,10,6,54.03,0.2,0
2017,9,10,7,53.49,0,0
2017,9,10,8,53.51,0,0
2017,9,10,9,54.52,0,0
2017,9,10,10,56.88,0.3,0
2017,9,10,11,58.5,0,0
2017,9,10,12,60.39,0,0
2017,9,10,13,61.61,0,0
2017,9,10,14,65.14,0,0
2017,9,10,15,66.25,0,0
2017,9,10,16,67.19,0,0
2017,9,10,17,67.37,0,0
2017,9,10,18,67.08,0,0
2017,9,10,19,66,0,0
2017,9,10,20,63.73,0,0
2017,9,10,21,60.84,0,0
2017,9,10,22,58.77,0,0
2017,9,10,23,55.99,0,0
2017,9,11,0,54.52,0,0
2017,9,11,1,54.1,0,0
2017,9,11,2,53.44,0,0
2017,9,11,3,52.16,0,0
2017,9,11,4,51.44,0,0
2017,9,11,5,50.7,0,0
2017,9,11,6,51.04,0,0
2017,9,11,7,52.48,0,0
2017,9,11,8,55.65,0,0
2017,9,11,9,57.04,0,0
2017,9,11,10,60.35,0,0
2017,9,11,11,61,0,0
2017,9,11,12,61.77,0,0
2017,9,11,13,63.7,0,0
2017,9,11,14,63.41,0,0
2017,9,11,15,63.75,0,0
2017,9,11,16,64.18,0,0
2017,9,11,17,63.48,0,0
2017,9,11,18,63.09,0,0
2017,9,11,19,62.11,0,0
2017,9,11,20,59.68,0,0
2017,9,11,21,58.42,0,0
2017,9,11,22,57.85,0,0
2017,9,11,23,56.19,0,0
2017,9,12,0,55.9,0,0
2017,9,12,1,54.99,0,0
2017,9,12,2,55.42,0,0
2017,9,12,3,55.51,0,0
2017,9,12,4,55.11,0,0
2017,9,12,5,54.34,0,0
2017,9,12,6,54.12,0,0
2017,9,12,7,53.8,0,0
2017,9,12,8,54.68,0.1,0
2017,9,12,9,56.32,0.2,0
2017,9,12,10,55.53,1.2,0
2017,9,12,11,57.2,0.7,0
2017,9,12,12,56.84,0.4,0
2017,9,12,13,58.57,0.1,0
2017,9,12,14,61.99,0,0
2017,9,12,15,61.57,0.1,0
2017,9,12,16,61.47,0.4,0
2017,9,12,17,61.5,0.3,0
2017,9,12,18,61.39,0,0
2017,9,12,19,60.78,0,0
2017,9,12,20,58.17,0,0
2017,9,12,21,55.96,0,0
2017,9,12,22,53.94,0,0
2017,9,12,23,52.74,0,0
2017,9,13,0,52.68,0,0
2017,9,13,1,52.21,0,0
2017,9,13,2,51.64,0,0
2017,9,13,3,50.49,0,0
2017,9,13,4,49.75,0,0
2017,9,13,5,52.05,0,0
2017,9,13,6,55.15,0,0
2017,9,13,7,58.24,0,0
2017,9,13,8,58.12,0,0
2017,9,13,9,59.02,0,0
2017,9,13,10,62.17,0,0
2017,9,13,11,64.87,0,0
2017,9,13,12,66.9,0,0
2017,9,13,13,69.78,0,0
2017,9,13,14,70.3,0,0
2017,9,13,15,71.69,0,0
2017,9,13,16,72.84,0,0
2017,9,13,17,73.53,0,0
2017,9,13,18,73.2,0,0
2017,9,13,19,71.96,0,0
2017,9,13,20,70.09,0,0
2017,9,13,21,69.24,0,0
2017,9,13,22,68.99,0,0
2017,9,13,23,68.94,0,0
2017,9,14,0,68.23,0,0
2017,9,14,1,67.46,0,0
2017,9,14,2,66.74,0,0
2017,9,14,3,66.76,0,0
2017,9,14,4,66.22,0,0
2017,9,14,5,65.79,0,0
2017,9,14,6,65.5,0,0
2017,9,14,7,65.39,0,0
2017,9,14,8,53.26,0,0
2017,9,14,9,51.94,0.1,0
2017,9,14,10,52.48,3.1,0
2017,9,14,11,55.02,0.8,0
2017,9,14,12,55.26,0,0
2017,9,14,13,55.44,0,0
2017,9,14,14,54.75,0,0
2017,9,14,15,58.01,0.1,0
2017,9,14,16,59.09,0.1,0
2017,9,14,17,58.87,0,0
2017,9,14,18,58.15,0,0
2017,9,14,19,56.73,0,0
2017,9,14,20,55.33,0,0
2017,9,14,21,53.85,0,0
2017,9,14,22,52.65,0,0
2017,9,14,23,51.66,0,0
2017,9,15,0,51.17,0,0
2017,9,15,1,50.13,0,0
2017,9,15,2,49.01,0,0
2017,9,15,3,47.57,0,0
2017,9,15,4,46.38,0,0
2017,9,15,5,46.35,0,0
2017,9,15,6,47.16,0,0
2017,9,15,7,48.04,0,0
2017,9,15,8,49.12,0,0
2017,9,15,9,53.4,0,0
2017,9,15,10,56.23,0,0
2017,9,15,11,57.51,0,0
2017,9,15,12,58.23,0,0
2017,9,15,13,59.34,0,0
2017,9,15,14,62.35,0,0
2017,9,15,15,63.34,0,0
2017,9,15,16,63.28,0,0
2017,9,15,17,62.74,0,0
2017,9,15,18,61.74,0,0
2017,9,15,19,60.48,0,0
2017,9,15,20,58.21,0,0
2017,9,15,21,57.2,0,0
2017,9,15,22,55.76,0,0
2017,9,15,23,53.94,0,0
2017,9,16,0,52.3,0,0
2017,9,16,1,51.21,0,0
2017,9,16,2,50.65,0,0
2017,9,16,3,49.89,0,0
2017,9,16,4,49.24,0,0
2017,9,16,5,49.75,0,0
2017,9,16,6,49.44,0,0
2017,9,16,7,49.12,0,0
2017,9,16,8,49.46,0,0
2017,9,16,9,51.58,0,0
2017,9,16,10,54.16,0,0
2017,9,16,11,56.3,0,0
2017,9,16,12,57.58,0,0
2017,9,16,13,57.22,0,0
2017,9,16,14,58.44,0,0
2017,9,16,15,58.3,0,0
2017,9,16,16,57.69,0,0
2017,9,16,17,54.97,0,0
2017,9,16,18,52.68,0.2,0
2017,9,16,19,50.99,0.7,0
2017,9,16,20,49.75,1.7,0
2017,9,16,21,48.49,1.8,0
2017,9,16,22,47.32,0.7,0
2017,9,16,23,47.68,0,0
2017,9,17,0,48.02,0,0
2017,9,17,1,48.25,0,0
2017,9,17,2,47.43,0,0
2017,9,17,3,47.17,0,0
2017,9,17,4,47.23,0,0
2017,9,17,5,46.96,0,0
2017,9,17,6,46.26,0,0
2017,9,17,7,45.79,0,0
2017,9,17,8,46.96,0,0
2017,9,17,9,50.32,0,0
2017,9,17,10,54.16,0.2,0
2017,9,17,11,57.79,0.8,0
2017,9,17,12,59.29,0.2,0
2017,9,17,13,56.8,0.2,0
2017,9,17,14,56.32,0.5,0
2017,9,17,15,57.99,0.5,0
2017,9,17,16,57.52,0.5,0
2017,9,17,17,57.27,0.4,0
2017,9,17,18,57.81,0.3,0
2017,9,17,19,57.4,0,0
2017,9,17,20,56.43,0,0
2017,9,17,21,54.91,0,0
2017,9,17,22,54.72,0.1,0
2017,9,17,23,51.58,0.5,0
2017,9,18,0,51.06,0.8,0
2017,9,18,1,50.99,1.6,0
2017,9,18,2,50.88,0.7,0
2017,9,18,3,50.49,0,0
2017,9,18,4,50.31,0,0
2017,9,18,5,50.32,0,0
2017,9,18,6,48.65,0,0
2017,9,18,7,47.77,0,0
2017,9,18,8,47.79,0,0
2017,9,18,9,51.08,0,0
2017,9,18,10,51.69,0,0
2017,9,18,11,53.73,0,0
2017,9,18,12,53.51,0,0
2017,9,18,13,55.76,0,0
2017,9,18,14,57.97,0,0
2017,9,18,15,58.05,0,0
2017,9,18,16,58.39,0,0
2017,9,18,17,59.34,0,0
2017,9,18,18,58.93,0,0
2017,9,18,19,57.96,0,0
2017,9,18,20,56.25,0,0
2017,9,18,21,54.72,0,0
2017,9,18,22,53.26,0,0
2017,9,18,23,52.27,0,0
2017,9,19,0,53.24,0,0
2017,9,19,1,52.41,0,0
2017,9,19,2,52.23,0,0
2017,9,19,3,52.12,0,0
2017,9,19,4,52.23,0,0
2017,9,19,5,50.88,0,0
2017,9,19,6,49.35,0,0
2017,9,19,7,49.53,0,0
2017,9,19,8,49.84,0,0
2017,9,19,9,51.64,0,0
2017,9,19,10,53.46,0,0
2017,9,19,11,53.58,0.6,0
2017,9,19,12,54.41,0.9,0
2017,9,19,13,53.87,0.4,0
2017,9,19,14,55.71,0.4,0
2017,9,19,15,55.87,0.4,0
2017,9,19,16,56.03,0.5,0
2017,9,19,17,56.1,0.7,0
2017,9,19,18,55.98,0,0
2017,9,19,19,55.54,0,0
2017,9,19,20,54.27,0,0
2017,9,19,21,52.72,0,0
2017,9,19,22,52.5,0,0
2017,9,19,23,52.16,0,0
2017,9,20,0,51.85,0,0
2017,9,20,1,51.57,0,0
2017,9,20,2,51.35,0,0
2017,9,20,3,51.21,0,0
2017,9,20,4,50.99,0,0
2017,9,20,5,50.79,0,0
2017,9,20,6,50.36,0,0
2017,9,20,7,50.29,0,0
2017,9,20,8,50.81,0,0
2017,9,20,9,51.48,0,0
2017,9,20,10,52.72,0,0
2017,9,20,11,54.81,0,0
2017,9,20,12,56.64,0,0
2017,9,20,13,57.99,0,0
2017,9,20,14,61.47,0,0
2017,9,20,15,62.55,0,0
2017,9,20,16,63.1,0,0
2017,9,20,17,63.16,0,0
2017,9,20,18,62.69,0,0
2017,9,20,19,61.88,0,0
2017,9,20,20,60.44,0,0
2017,9,20,21,59.43,0,0
2017,9,20,22,57.7,0,0
2017,9,20,23,53.46,0,0
2017,9,21,0,52.02,0,0
2017,9,21,1,50.52,0,0
2017,9,21,2,48.43,0,0
2017,9,21,3,47.3,0,0
2017,9,21,4,46.27,0,0
2017,9,21,5,45.27,0,0
2017,9,21,6,45.28,0,0
2017,9,21,7,45.63,0,0
2017,9,21,8,47.07,0,0
2017,9,21,9,50.32,0,0
2017,9,21,10,53.47,0,0
2017,9,21,11,58.19,0,0
2017,9,21,12,61.66,0,0
2017,9,21,13,64,0,0
2017,9,21,14,66.06,0,0
2017,9,21,15,67.75,0,0
2017,9,21,16,68.52,0,0
2017,9,21,17,68.52,0,0
2017,9,21,18,67.96,0,0
2017,9,21,19,65.98,0,0
2017,9,21,20,63.16,0,0
2017,9,21,21,60.15,0,0
2017,9,21,22,57.67,0,0
2017,9,21,23,56.3,0,0
2017,9,22,0,55.85,0,0
2017,9,22,1,54.95,0,0
2017,9,22,2,53.53,0,0
2017,9,22,3,52.16,0,0
2017,9,22,4,51.01,0,0
2017,9,22,5,50.97,0,0
2017,9,22,6,51.39,0,0
2017,9,22,7,51.3,0,0
2017,9,22,8,51.53,0,0
2017,9,22,9,53.78,0,0
2017,9,22,10,58.33,0,0
2017,9,22,11,62.96,0,0
2017,9,22,12,67.44,0,0
2017,9,22,13,70.47,0,0
2017,9,22,14,70.57,0,0
2017,9,22,15,71.94,0,0
2017,9,22,16,72.48,0,0
2017,9,22,17,72.21,0,0
2017,9,22,18,70.93,0,0
2017,9,22,19,69.17,0,0
2017,9,22,20,66.78,0,0
2017,9,22,21,64.99,0,0
2017,9,22,22,63.28,0,0
2017,9,22,23,60.94,0,0
2017,9,23,0,60.13,0,0
2017,9,23,1,59.65,0,0
2017,9,23,2,59.41,0,0
2017,9,23,3,58.78,0,0
2017,9,23,4,57.72,0,0
2017,9,23,5,56.88,0,0
2017,9,23,6,56.05,0,0
2017,9,23,7,55.42,0,0
2017,9,23,8,55.67,0,0
2017,9,23,9,57.54,0,0
2017,9,23,10,60.19,0,0
2017,9,23,11,63.5,0,0
2017,9,23,12,66.65,0,0
2017,9,23,13,68.92,0,0
2017,9,23,14,68.43,0,0
2017,9,23,15,69.82,0,0
2017,9,23,16,70.5,0,0
2017,9,23,17,70.5,0,0
2017,9,23,18,69.85,0,0
2017,9,23,19,68.25,0,0
2017,9,23,20,65.77,0,0
2017,9,23,21,63.48,0,0
2017,9,23,22,61.43,0,0
2017,9,23,23,60.04,0,0
2017,9,24,0,58.77,0,0
2017,9,24,1,57.96,0,0
2017,9,24,2,56.37,0,0
2017,9,24,3,55.72,0,0
2017,9,24,4,54.57,0,0
2017,9,24,5,53.13,0,0
2017,9,24,6,52.36,0,0
2017,9,24,7,51.8,0,0
2017,9,24,8,51.71,0,0
2017,9,24,9,54.05,0,0
2017,9,24,10,57.56,0,0
2017,9,24,11,61.07,0,0
2017,9,24,12,64.33,0,0
2017,9,24,13,66.94,0,0
2017,9,24,14,67.77,0,0
2017,9,24,15,69.01,0,0
2017,9,24,16,69.73,0,0
2017,9,24,17,69.89,0,0
2017,9,24,18,69.33,0,0
2017,9,24,19,68.07,0,0
2017,9,24,20,66.79,0,0
2017,9,24,21,63.14,0,0
2017,9,24,22,60.3,0,0
2017,9,24,23,58.03,0,0
2017,9,25,0,56.39,0,0
2017,9,25,1,54.57,0,0
2017,9,25,2,53.17,0,0
2017,9,25,3,52.02,0,0
2017,9,25,4,51.44,0,0
2017,9,25,5,51.75,0,0
2017,9,25,6,51.53,0,0
2017,9,25,7,50.25,0,0
2017,9,25,8,49.57,0,0
2017,9,25,9,52.92,0,0
2017,9,25,10,58.53,0,0
2017,9,25,11,62.38,0,0
2017,9,25,12,65.71,0,0
2017,9,25,13,68.04,0,0
2017,9,25,14,68.79,0,0
2017,9,25,15,69.91,0,0
2017,9,25,16,70.5,0,0
2017,9,25,17,70.48,0,0
2017,9,25,18,69.85,0,0
2017,9,25,19,68.36,0,0
2017,9,25,20,67.08,0,0
2017,9,25,21,65.8,0,0
2017,9,25,22,64.29,0,0
2017,9,25,23,62.49,0,0
2017,9,26,0,60.44,0,0
2017,9,26,1,59.23,0,0
2017,9,26,2,58.73,0,0
2017,9,26,3,58.06,0,0
2017,9,26,4,57.4,0,0
2017,9,26,5,56.44,0,0
2017,9,26,6,55.36,0,0
2017,9,26,7,54.91,0,0
2017,9,26,8,55.22,0,0
2017,9,26,9,56.64,0,0
2017,9,26,10,59.94,0,0
2017,9,26,11,63.41,0,0
2017,9,26,12,66.36,0,0
2017,9,26,13,67.26,0,0
2017,9,26,14,68.45,0,0
2017,9,26,15,68.49,0,0
2017,9,26,16,64.85,0,0
2017,9,26,17,65.98,0,0
2017,9,26,18,66.36,0,0
2017,9,26,19,65.32,0,0
2017,9,26,20,63.99,0,0
2017,9,26,21,62.67,0,0
2017,9,26,22,61.25,0,0
2017,9,26,23,60.49,0,0
2017,9,27,0,60.44,0,0
2017,9,27,1,60.3,0,0
2017,9,27,2,59.63,0,0
2017,9,27,3,59.13,0,0
2017,9,27,4,58.23,0,0
2017,9,27,5,57.85,0,0
2017,9,27,6,57.76,0,0
2017,9,27,7,57.65,0,0
2017,9,27,8,57.6,0,0
2017,9,27,9,58.95,0,0
2017,9,27,10,61.27,0,0
2017,9,27,11,64.11,0.3,0
2017,9,27,12,66.72,0.1,0
2017,9,27,13,68.85,0,0
2017,9,27,14,69.85,0,0
2017,9,27,15,71.15,0,0
2017,9,27,16,71.91,0,0
2017,9,27,17,71.92,0,0
2017,9,27,18,71.38,0,0
2017,9,27,19,70.18,0,0
2017,9,27,20,69.57,0,0
2017,9,27,21,66.92,0,0
2017,9,27,22,63.93,0,0
2017,9,27,23,62.49,0,0
2017,9,28,0,60.93,0,0
2017,9,28,1,60.6,0,0
2017,9,28,2,59.4,0,0
2017,9,28,3,59.04,0,0
2017,9,28,4,58.95,0,0
2017,9,28,5,59.36,0,0
2017,9,28,6,59.67,0,0
2017,9,28,7,57.15,0,0
2017,9,28,8,56.5,0,0
2017,9,28,9,57.92,0,0
2017,9,28,10,63.39,0,0
2017,9,28,11,67.14,0,0
2017,9,28,12,70.47,0,0
2017,9,28,13,73.27,0,0
2017,9,28,14,74.66,0,0
